account_id,arr,plan_tier,seats,billing_interval,churned
acc_1844,1094.2,Starter,5,monthly,0
acc_1845,1820.65,Starter,7,annual,0
acc_1846,758.55,Starter,3,annual,1
acc_1847,2196.64,Starter,9,monthly,0
acc_1848,11255.96,Professional,19,monthly,0
acc_1849,18345.26,Professional,28,monthly,1
acc_1850,20256.08,Professional,32,monthly,0
acc_1851,11479.78,Professional,19,monthly,1
acc_1852,75442.17,Enterprise,61,monthly,1
acc_1853,20652.84,Professional,36,monthly,0
acc_1854,6198.35,Professional,11,annual,1
acc_1855,2062.07,Starter,9,monthly,0
acc_1856,1840.56,Starter,8,monthly,1
acc_1857,251.51,Starter,1,annual,0
acc_1858,11136.15,Professional,20,monthly,1
acc_1859,506.65,Starter,2,annual,1
acc_1860,482.25,Starter,2,monthly,0
acc_1861,178189.23,Enterprise,152,annual,0
acc_1862,9792.81,Professional,17,annual,0
acc_1863,134754.83,Enterprise,112,monthly,1
acc_1864,87871.54,Enterprise,76,monthly,0
acc_1865,709.84,Starter,3,monthly,1
acc_1866,105618.55,Enterprise,84,monthly,0
acc_1867,492.1,Starter,2,monthly,1
acc_1868,225453.32,Enterprise,179,monthly,1
acc_1869,17515.59,Professional,28,annual,0
acc_1870,15945.22,Professional,25,annual,1
acc_1871,7334.64,Professional,13,annual,0
acc_1872,15166.54,Professional,23,monthly,1
acc_1873,18509.87,Professional,31,monthly,1
acc_1874,231689.54,Enterprise,185,annual,0
acc_1875,85743.54,Enterprise,69,monthly,1
acc_1876,15806.39,Professional,26,monthly,0
acc_1877,23082.43,Professional,35,monthly,1
acc_1878,226.43,Starter,1,monthly,0
acc_1879,67329.25,Enterprise,57,monthly,0
acc_1880,24434.42,Professional,44,monthly,1
acc_1881,131465.94,Enterprise,117,monthly,0
acc_1882,28150.01,Professional,45,monthly,0
acc_1883,1081.16,Starter,5,annual,1
acc_1884,1552.27,Starter,6,monthly,0
acc_1885,1724.75,Starter,7,monthly,1
acc_1886,23123.44,Professional,39,monthly,0
acc_1887,1623.34,Starter,7,monthly,0
acc_1888,16654.59,Professional,30,monthly,0
acc_1889,520.47,Starter,2,monthly,0
acc_1890,1751.34,Starter,7,monthly,1
acc_1891,464.29,Starter,2,monthly,0
acc_1892,438.81,Starter,2,monthly,0
acc_1893,1389.8,Starter,6,annual,0
acc_1894,16302.53,Professional,29,monthly,1
acc_1895,1522.45,Starter,6,monthly,0
acc_1896,2004.33,Starter,8,annual,0
acc_1897,227916.12,Enterprise,190,monthly,1
acc_1898,1292.6,Starter,5,monthly,0
acc_1899,151654.05,Enterprise,135,monthly,0
acc_1900,89135.38,Enterprise,75,monthly,0
acc_1901,21884.61,Professional,35,monthly,1
acc_1902,11510.86,Professional,21,monthly,0
acc_1903,1169.44,Starter,5,monthly,0
acc_1904,10346.2,Professional,17,annual,1
acc_1905,25696.72,Professional,44,monthly,1
acc_1906,239.05,Starter,1,monthly,0
acc_1907,980.76,Starter,4,monthly,1
acc_1908,151893.79,Enterprise,130,monthly,1
acc_1909,221.09,Starter,1,monthly,0
acc_1910,21155.87,Professional,38,annual,1
acc_1911,9651.85,Professional,16,monthly,1
acc_1912,1121.94,Starter,5,annual,0
acc_1913,2069.7,Starter,8,monthly,1
acc_1914,256.04,Starter,1,monthly,1
acc_1915,11055.79,Professional,19,monthly,1
acc_1916,767.66,Starter,3,monthly,0
acc_1917,28991.16,Professional,48,monthly,0
acc_1918,16213.5,Professional,29,monthly,0
acc_1919,207432.43,Enterprise,169,monthly,1
acc_1920,248.61,Starter,1,monthly,0
acc_1921,20352.48,Professional,37,annual,0
acc_1922,1386.56,Starter,6,monthly,0
acc_1923,216.26,Starter,1,monthly,1
acc_1924,693.57,Starter,3,monthly,0
acc_1925,13345.83,Professional,23,monthly,1
acc_1926,82493.75,Enterprise,67,annual,0
acc_1927,1127.77,Starter,5,monthly,1
acc_1928,11415.83,Professional,21,annual,1
acc_1929,1155.75,Starter,5,annual,1
acc_1930,10864.26,Professional,17,monthly,1
acc_1931,470.32,Starter,2,monthly,0
acc_1932,9436.98,Professional,16,annual,1
acc_1933,8347.97,Professional,14,annual,0
acc_1934,6302.15,Professional,10,monthly,0
acc_1935,717.12,Starter,3,annual,1
acc_1936,9917.17,Professional,18,annual,1
acc_1937,15248.74,Professional,27,monthly,0
acc_1938,2025.17,Starter,9,annual,1
acc_1939,240.38,Starter,1,monthly,0
acc_1940,128287.6,Enterprise,118,monthly,0
acc_1941,216984.85,Enterprise,189,monthly,0
acc_1942,245.15,Starter,1,monthly,1
acc_1943,11068.6,Professional,19,annual,0
acc_1944,6249.25,Professional,10,monthly,0
acc_1945,210126.87,Enterprise,179,monthly,1
acc_1946,241964.01,Enterprise,184,annual,1
acc_1947,19019.44,Professional,29,monthly,0
acc_1948,508.78,Starter,2,monthly,0
acc_1949,24872.02,Professional,38,monthly,0
acc_1950,6210.31,Professional,11,monthly,0
acc_1951,120981.27,Enterprise,96,annual,1
acc_1952,1851.52,Starter,8,monthly,1
acc_1953,21946.24,Professional,35,monthly,1
acc_1954,11697.34,Professional,20,monthly,0
acc_1955,1379.35,Starter,6,monthly,1
acc_1956,22271.88,Professional,34,monthly,1
acc_1957,904.3,Starter,4,monthly,1
acc_1958,27134.21,Professional,43,monthly,1
acc_1959,6209.61,Professional,10,monthly,0
acc_1960,198287.56,Enterprise,172,monthly,0
acc_1961,122570.24,Enterprise,103,monthly,0
acc_1962,1560.03,Starter,7,monthly,1
acc_1963,1561.31,Starter,6,annual,0
acc_1964,26246.98,Professional,40,monthly,1
acc_1965,29511.09,Professional,47,monthly,0
acc_1966,82167.1,Enterprise,64,annual,0
acc_1967,1979.69,Starter,9,annual,0
acc_1968,134797.53,Enterprise,115,monthly,0
acc_1969,17970.62,Professional,31,monthly,0
acc_1970,1458.71,Starter,6,monthly,0
acc_1971,449.6,Starter,2,annual,1
acc_1972,157977.5,Enterprise,130,monthly,1
acc_1973,6803.76,Professional,11,annual,1
acc_1974,94500.0,Enterprise,85,monthly,0
acc_1975,5558.06,Professional,10,monthly,0
acc_1976,653.1,Starter,3,annual,1
acc_1977,20833.13,Professional,33,annual,0
acc_1978,2087.0,Starter,9,annual,1
acc_1979,25517.27,Professional,45,annual,0
acc_1980,1773.44,Starter,7,annual,1
acc_1981,25073.58,Professional,45,monthly,0
acc_1982,25424.27,Professional,43,monthly,0
acc_1983,1510.5,Starter,6,monthly,0
acc_1984,1217.72,Starter,5,monthly,1
acc_1985,10916.64,Professional,18,monthly,0
acc_1986,73774.22,Enterprise,66,monthly,1
acc_1987,11795.95,Professional,21,monthly,1
acc_1988,17687.3,Professional,29,monthly,1
acc_1989,651.39,Starter,3,annual,1
acc_1990,1030.87,Starter,4,monthly,0
acc_1991,7566.73,Professional,13,monthly,0
acc_1992,14159.85,Professional,24,monthly,0
acc_1993,7423.15,Professional,13,monthly,1
acc_1994,9032.81,Professional,14,monthly,1
acc_1995,11724.91,Professional,19,monthly,0
acc_1996,237.6,Starter,1,monthly,0
acc_1997,1220.47,Starter,5,annual,0
acc_1998,1639.8,Starter,7,annual,0
acc_1999,476.7,Starter,2,monthly,0
acc_2000,59457.42,Enterprise,51,monthly,1
acc_2001,28874.77,Professional,49,monthly,1
acc_2002,26000.87,Professional,45,annual,1
acc_2003,90087.98,Enterprise,82,monthly,0
acc_2004,154632.76,Enterprise,142,monthly,0
acc_2005,24679.28,Professional,44,monthly,0
acc_2006,197288.0,Enterprise,173,monthly,0
acc_2007,2069.94,Starter,8,monthly,0
acc_2008,224486.04,Enterprise,183,monthly,0
acc_2009,1571.99,Starter,6,annual,0
acc_2010,5807.58,Professional,10,monthly,1
acc_2011,705.85,Starter,3,monthly,1
acc_2012,186658.38,Enterprise,149,annual,0
acc_2013,487.48,Starter,2,annual,0
acc_2014,16290.33,Professional,27,monthly,0
acc_2015,24362.71,Professional,40,monthly,1
acc_2016,9151.44,Professional,15,monthly,0
acc_2017,9478.33,Professional,15,monthly,1
acc_2018,17364.76,Professional,28,monthly,0
acc_2019,26849.99,Professional,41,annual,0
acc_2020,2092.02,Starter,8,monthly,0
acc_2021,945.01,Starter,4,monthly,0
acc_2022,1524.0,Starter,7,monthly,0
acc_2023,148324.14,Enterprise,137,monthly,1
acc_2024,21636.55,Professional,39,monthly,0
acc_2025,1537.17,Starter,7,monthly,0
acc_2026,20468.14,Professional,35,monthly,0
acc_2027,6556.14,Professional,12,monthly,0
acc_2028,2213.96,Starter,9,monthly,0
acc_2029,23638.48,Professional,42,monthly,1
acc_2030,1925.36,Starter,8,monthly,1
acc_2031,22094.78,Professional,40,monthly,0
acc_2032,18540.5,Professional,29,monthly,0
acc_2033,2027.5,Starter,8,annual,0
acc_2034,70365.42,Enterprise,60,annual,1
acc_2035,1817.96,Starter,7,annual,0
acc_2036,1124.57,Starter,5,monthly,0
acc_2037,68868.62,Enterprise,54,monthly,0
acc_2038,2179.81,Starter,9,monthly,1
acc_2039,1622.74,Starter,7,annual,1
acc_2040,660.15,Starter,3,annual,0
acc_2041,7287.25,Professional,13,annual,0
acc_2042,1544.5,Starter,6,monthly,0
acc_2043,25125.88,Professional,41,annual,0
acc_2044,682.14,Starter,3,annual,1
acc_2045,1438.81,Starter,6,monthly,1
acc_2046,14929.39,Professional,27,monthly,1
acc_2047,1765.96,Starter,8,monthly,0
acc_2048,12329.7,Professional,19,monthly,0
acc_2049,18443.23,Professional,31,monthly,1
acc_2050,92175.31,Enterprise,79,annual,0
acc_2051,2354.0,Starter,9,annual,0
acc_2052,15284.88,Professional,26,annual,0
acc_2053,464.28,Starter,2,monthly,0
acc_2054,214211.62,Enterprise,187,monthly,0
acc_2055,170186.11,Enterprise,140,monthly,0
acc_2056,169962.6,Enterprise,140,monthly,1
acc_2057,1300.66,Starter,6,monthly,0
acc_2058,742.18,Starter,3,annual,1
acc_2059,8249.76,Professional,13,monthly,0
acc_2060,1718.96,Starter,7,monthly,0
acc_2061,29641.78,Professional,46,monthly,1
acc_2062,917.07,Starter,4,annual,1
acc_2063,9008.6,Professional,16,monthly,0
acc_2064,213296.29,Enterprise,171,monthly,0
acc_2065,1125.25,Starter,5,annual,1
acc_2066,9365.85,Professional,17,monthly,0
acc_2067,1323.83,Starter,6,monthly,0
acc_2068,2023.06,Starter,8,monthly,0
acc_2069,434.76,Starter,2,monthly,1
acc_2070,919.58,Starter,4,monthly,0
acc_2071,888.8,Starter,4,annual,1
acc_2072,6305.89,Professional,10,monthly,0
acc_2073,10207.13,Professional,17,monthly,0
acc_2074,1355.18,Starter,6,monthly,0
acc_2075,210436.47,Enterprise,167,monthly,1
acc_2076,138609.68,Enterprise,110,monthly,0
acc_2077,16877.36,Professional,28,monthly,0
acc_2078,14900.65,Professional,26,monthly,1
acc_2079,976.57,Starter,4,monthly,1
acc_2080,11736.43,Professional,18,monthly,0
acc_2081,164951.3,Enterprise,151,monthly,1
acc_2082,1144.07,Starter,5,monthly,0
acc_2083,14354.91,Professional,25,monthly,1
acc_2084,1231.63,Starter,5,annual,1
acc_2085,28434.43,Professional,46,monthly,0
acc_2086,1807.23,Starter,8,annual,0
acc_2087,20373.55,Professional,36,monthly,0
acc_2088,7165.24,Professional,11,annual,0
acc_2089,1009.21,Starter,4,monthly,0
acc_2090,1565.07,Starter,6,annual,0
acc_2091,95933.93,Enterprise,75,monthly,0
acc_2092,26471.44,Professional,45,annual,0
acc_2093,11647.21,Professional,21,annual,1
acc_2094,27084.03,Professional,44,monthly,1
acc_2095,183987.5,Enterprise,158,annual,0
acc_2096,1654.94,Starter,7,monthly,0
acc_2097,190335.99,Enterprise,161,monthly,0
acc_2098,2087.62,Starter,8,monthly,0
acc_2099,1973.75,Starter,9,monthly,1
acc_2100,22526.9,Professional,40,monthly,0
acc_2101,107879.75,Enterprise,88,annual,0
acc_2102,2067.36,Starter,8,annual,0
acc_2103,18204.29,Professional,28,annual,1
acc_2104,21246.51,Professional,35,monthly,0
acc_2105,870.64,Starter,4,monthly,0
acc_2106,60688.76,Enterprise,52,monthly,0
acc_2107,29261.7,Professional,45,monthly,1
acc_2108,104398.83,Enterprise,87,monthly,1
acc_2109,8153.52,Professional,13,monthly,1
acc_2110,915.69,Starter,4,annual,1
acc_2111,21720.03,Professional,40,monthly,1
acc_2112,13406.87,Professional,22,monthly,1
acc_2113,30729.49,Professional,48,monthly,0
acc_2114,1317.66,Starter,5,monthly,0
acc_2115,8340.74,Professional,13,monthly,0
acc_2116,110379.24,Enterprise,91,monthly,0
acc_2117,30039.32,Professional,49,monthly,1
acc_2118,766.68,Starter,3,annual,0
acc_2119,105221.19,Enterprise,97,monthly,0
acc_2120,14392.34,Professional,22,annual,0
acc_2121,10867.44,Professional,18,monthly,1
acc_2122,523.4,Starter,2,monthly,0
acc_2123,6949.16,Professional,11,annual,0
acc_2124,69226.49,Enterprise,62,monthly,1
acc_2125,447.86,Starter,2,monthly,0
acc_2126,2096.78,Starter,9,monthly,0
acc_2127,1829.37,Starter,8,annual,1
acc_2128,1422.52,Starter,6,monthly,0
acc_2129,26948.61,Professional,44,monthly,1
acc_2130,2132.6,Starter,9,monthly,1
acc_2131,1093.54,Starter,5,monthly,1
acc_2132,181352.92,Enterprise,138,annual,0
acc_2133,12411.31,Professional,21,annual,0
acc_2134,256.85,Starter,1,monthly,0
acc_2135,14270.74,Professional,26,monthly,0
acc_2136,2039.06,Starter,8,annual,1
acc_2137,672.97,Starter,3,monthly,1
acc_2138,8079.87,Professional,13,annual,0
acc_2139,14246.59,Professional,23,monthly,1
acc_2140,177874.44,Enterprise,137,monthly,1
acc_2141,17354.44,Professional,30,annual,0
acc_2142,116145.79,Enterprise,105,monthly,1
acc_2143,144199.53,Enterprise,112,annual,1
acc_2144,9856.42,Professional,17,monthly,1
acc_2145,146519.25,Enterprise,129,monthly,1
acc_2146,25130.49,Professional,42,annual,0
acc_2147,2007.13,Starter,9,monthly,0
acc_2148,230.25,Starter,1,annual,1
acc_2149,703.48,Starter,3,annual,1
acc_2150,105481.8,Enterprise,92,annual,1
acc_2151,21979.15,Professional,37,annual,0
acc_2152,7033.9,Professional,12,monthly,0
acc_2153,253.18,Starter,1,monthly,1
acc_2154,14954.81,Professional,23,annual,1
acc_2155,220.84,Starter,1,monthly,0
acc_2156,158421.48,Enterprise,124,monthly,0
acc_2157,138184.26,Enterprise,106,monthly,1
acc_2158,17427.02,Professional,28,monthly,0
acc_2159,1582.97,Starter,6,annual,0
acc_2160,928.33,Starter,4,monthly,0
acc_2161,1023.42,Starter,4,monthly,0
acc_2162,1241.69,Starter,5,monthly,0
acc_2163,229209.34,Enterprise,198,annual,0
acc_2164,749.47,Starter,3,annual,1
acc_2165,9017.32,Professional,15,monthly,0
acc_2166,25320.46,Professional,45,annual,0
acc_2167,16265.1,Professional,29,monthly,0
acc_2168,500.49,Starter,2,monthly,1
acc_2169,140096.69,Enterprise,112,annual,0
acc_2170,6036.93,Professional,10,monthly,1
acc_2171,11403.23,Professional,19,monthly,0
acc_2172,1797.13,Starter,8,monthly,0
acc_2173,207030.02,Enterprise,175,monthly,0
acc_2174,1804.79,Starter,7,monthly,1
acc_2175,14136.48,Professional,22,monthly,0
acc_2176,13005.52,Professional,21,monthly,1
acc_2177,1055.49,Starter,4,monthly,0
acc_2178,517.75,Starter,2,monthly,1
acc_2179,193984.82,Enterprise,174,monthly,0
acc_2180,2116.43,Starter,9,annual,1
acc_2181,11116.65,Professional,20,monthly,0
acc_2182,26816.88,Professional,45,annual,0
acc_2183,2026.13,Starter,8,monthly,0
acc_2184,893.91,Starter,4,annual,1
acc_2185,1291.3,Starter,5,monthly,0
acc_2186,15815.46,Professional,26,annual,0
acc_2187,23935.19,Professional,38,monthly,0
acc_2188,54541.87,Enterprise,50,monthly,1
acc_2189,6615.13,Professional,12,monthly,1
acc_2190,173289.94,Enterprise,141,monthly,0
acc_2191,1537.4,Starter,6,annual,0
acc_2192,24504.82,Professional,38,annual,0
acc_2193,996.17,Starter,4,monthly,1
acc_2194,451.29,Starter,2,annual,1
acc_2195,10704.65,Professional,19,monthly,0
acc_2196,18081.38,Professional,28,annual,1
acc_2197,1107.18,Starter,5,annual,0
acc_2198,8090.27,Professional,13,monthly,0
acc_2199,28388.98,Professional,47,monthly,0
acc_2200,198431.66,Enterprise,168,monthly,0
acc_2201,237.14,Starter,1,monthly,0
acc_2202,1829.59,Starter,7,annual,1
acc_2203,13510.84,Professional,21,monthly,1
acc_2204,25751.92,Professional,40,annual,1
acc_2205,6476.74,Professional,11,monthly,0
acc_2206,5528.38,Professional,10,monthly,0
acc_2207,106878.0,Enterprise,81,monthly,0
acc_2208,14493.47,Professional,26,annual,1
acc_2209,20463.58,Professional,34,monthly,1
acc_2210,8004.56,Professional,14,annual,0
acc_2211,210451.2,Enterprise,175,monthly,0
acc_2212,2075.73,Starter,9,monthly,0
acc_2213,14895.41,Professional,23,monthly,1
acc_2214,12467.82,Professional,19,annual,0
acc_2215,707.05,Starter,3,monthly,1
acc_2216,16452.68,Professional,30,monthly,1
acc_2217,1487.04,Starter,6,monthly,0
acc_2218,2106.7,Starter,9,monthly,0
acc_2219,98747.44,Enterprise,75,monthly,0
acc_2220,881.16,Starter,4,annual,1
acc_2221,18846.04,Professional,34,monthly,0
acc_2222,1497.43,Starter,6,annual,0
acc_2223,27765.67,Professional,44,monthly,0
acc_2224,715.84,Starter,3,monthly,0
acc_2225,6879.26,Professional,12,monthly,1
acc_2226,126978.99,Enterprise,110,monthly,0
acc_2227,2090.0,Starter,9,annual,0
acc_2228,1587.69,Starter,7,annual,0
acc_2229,17336.08,Professional,27,monthly,0
acc_2230,1533.87,Starter,7,annual,0
acc_2231,942.2,Starter,4,monthly,0
acc_2232,1511.31,Starter,6,annual,0
acc_2233,24320.66,Professional,45,monthly,0
acc_2234,207807.18,Enterprise,161,monthly,1
acc_2235,29988.25,Professional,48,monthly,0
acc_2236,23049.8,Professional,42,monthly,1
acc_2237,2071.68,Starter,8,annual,1
acc_2238,232208.92,Enterprise,194,monthly,1
acc_2239,1483.84,Starter,6,monthly,1
acc_2240,152419.19,Enterprise,118,monthly,1
acc_2241,1549.77,Starter,6,monthly,1
acc_2242,91891.69,Enterprise,78,monthly,0
acc_2243,14781.59,Professional,26,monthly,0
acc_2244,913.42,Starter,4,monthly,0
acc_2245,141548.51,Enterprise,112,monthly,0
acc_2246,2084.9,Starter,8,monthly,1
acc_2247,26884.72,Professional,49,monthly,1
acc_2248,198299.67,Enterprise,183,annual,1
acc_2249,2044.01,Starter,8,annual,0
acc_2250,2111.01,Starter,9,annual,1
acc_2251,8597.61,Professional,15,annual,1
acc_2252,24192.01,Professional,43,annual,0
acc_2253,179125.92,Enterprise,154,monthly,0
acc_2254,22980.17,Professional,35,monthly,1
acc_2255,1577.4,Starter,6,annual,0
acc_2256,190168.37,Enterprise,164,monthly,0
acc_2257,91789.99,Enterprise,70,monthly,1
acc_2258,460.79,Starter,2,monthly,0
acc_2259,1028.06,Starter,4,annual,0
acc_2260,22617.62,Professional,40,annual,1
acc_2261,173856.55,Enterprise,136,monthly,1
acc_2262,931.92,Starter,4,annual,0
acc_2263,94665.79,Enterprise,84,annual,0
acc_2264,131739.06,Enterprise,101,monthly,1
acc_2265,1810.25,Starter,8,annual,0
acc_2266,24383.75,Professional,37,annual,1
acc_2267,1106.06,Starter,5,monthly,1
acc_2268,865.92,Starter,4,monthly,1
acc_2269,29002.29,Professional,45,monthly,0
acc_2270,13428.64,Professional,22,monthly,0
acc_2271,17717.85,Professional,30,annual,1
acc_2272,104468.78,Enterprise,95,monthly,0
acc_2273,1948.76,Starter,8,monthly,1
acc_2274,20553.65,Professional,35,annual,1
acc_2275,126783.34,Enterprise,106,annual,0
acc_2276,738.78,Starter,3,monthly,1
acc_2277,24671.68,Professional,40,annual,0
acc_2278,16381.8,Professional,25,monthly,0
acc_2279,112586.37,Enterprise,91,monthly,1
acc_2280,23229.14,Professional,40,annual,0
acc_2281,12750.23,Professional,22,annual,0
acc_2282,150509.35,Enterprise,126,annual,1
acc_2283,456.9,Starter,2,monthly,0
acc_2284,22821.73,Professional,39,monthly,0
acc_2285,26283.19,Professional,41,annual,1
acc_2286,1029.07,Starter,4,monthly,0
acc_2287,8614.69,Professional,14,monthly,1
acc_2288,243.98,Starter,1,annual,0
acc_2289,173828.08,Enterprise,147,monthly,1
acc_2290,80120.02,Enterprise,65,monthly,1
acc_2291,254.69,Starter,1,monthly,0
acc_2292,1257.08,Starter,5,annual,1
acc_2293,11429.36,Professional,21,annual,0
acc_2294,251.09,Starter,1,monthly,0
acc_2295,30066.9,Professional,48,monthly,0
acc_2296,883.01,Starter,4,monthly,0
acc_2297,1785.69,Starter,8,annual,1
acc_2298,2030.56,Starter,8,monthly,0
acc_2299,485.66,Starter,2,annual,0
acc_2300,29375.39,Professional,46,monthly,1
acc_2301,7308.2,Professional,13,monthly,0
acc_2302,20659.6,Professional,38,annual,0
acc_2303,7832.06,Professional,14,monthly,0
acc_2304,11886.17,Professional,20,annual,0
acc_2305,723.35,Starter,3,monthly,1
acc_2306,771.51,Starter,3,monthly,1
acc_2307,250.38,Starter,1,monthly,0
acc_2308,25695.03,Professional,39,monthly,1
acc_2309,9890.03,Professional,18,monthly,0
acc_2310,20558.18,Professional,37,annual,0
acc_2311,17053.8,Professional,31,monthly,0
acc_2312,725.54,Starter,3,annual,1
acc_2313,208216.48,Enterprise,182,monthly,1
acc_2314,62203.6,Enterprise,50,monthly,1
acc_2315,1778.95,Starter,8,monthly,1
acc_2316,11047.66,Professional,20,annual,0
acc_2317,17856.6,Professional,30,monthly,0
acc_2318,8776.62,Professional,15,monthly,1
acc_2319,254520.92,Enterprise,199,monthly,1
acc_2320,22417.73,Professional,35,monthly,1
acc_2321,13852.29,Professional,25,monthly,0
acc_2322,14662.01,Professional,23,monthly,1
acc_2323,1458.48,Starter,6,monthly,0
acc_2324,1200.85,Starter,5,monthly,0
acc_2325,1984.94,Starter,9,annual,0
acc_2326,1760.52,Starter,7,annual,0
acc_2327,106148.27,Enterprise,97,monthly,0
acc_2328,25226.21,Professional,44,monthly,0
acc_2329,188596.51,Enterprise,171,monthly,0
acc_2330,90553.82,Enterprise,75,annual,1
acc_2331,102492.98,Enterprise,83,monthly,0
acc_2332,1552.57,Starter,6,monthly,1
acc_2333,28262.91,Professional,45,annual,0
acc_2334,1310.67,Starter,5,annual,0
acc_2335,205808.36,Enterprise,163,annual,1
acc_2336,123214.52,Enterprise,107,annual,1
acc_2337,1211.42,Starter,5,annual,1
acc_2338,2141.83,Starter,9,annual,1
acc_2339,18845.4,Professional,31,monthly,0
acc_2340,1460.76,Starter,6,annual,0
acc_2341,229724.78,Enterprise,184,annual,0
acc_2342,81394.86,Enterprise,74,monthly,0
acc_2343,6925.7,Professional,11,monthly,0
acc_2344,12259.48,Professional,22,monthly,1
acc_2345,10862.9,Professional,20,annual,1
acc_2346,963.63,Starter,4,monthly,0
acc_2347,230495.79,Enterprise,189,monthly,0
acc_2348,82715.68,Enterprise,76,monthly,0
